epoch,avg_loss,loss_std,avg_feature_std,feature_spread,momentum
98,-0.891835,0.024703,3.924611,0.065489,0.999996
99,-0.893822,0.023488,4.034601,0.064391,0.999999
100,-0.887975,0.027659,4.101963,0.088931,1.0
101,-0.894053,0.027032,4.190979,0.081897,0.996589
102,-0.882028,0.031109,4.265337,0.051001,0.9966
103,-0.87705,0.026559,4.173529,0.152306,0.996611
104,-0.877841,0.023671,4.295952,0.108192,0.996622
105,-0.871462,0.02422,4.262517,0.07333,0.996634
106,-0.872767,0.03319,4.405007,0.124016,0.996645
107,-0.861825,0.028414,4.29119,0.090104,0.996657
108,-0.875038,0.029482,4.323991,0.092157,0.996669
109,-0.869078,0.027128,4.387673,0.089203,0.996681
110,-0.865673,0.027376,4.507442,0.081391,0.996692
111,-0.862516,0.029697,4.591126,0.115362,0.996704
112,-0.864902,0.025944,4.692951,0.081765,0.996716
113,-0.854504,0.028267,4.567238,0.082352,0.996729
114,-0.855004,0.031155,4.607333,0.098875,0.996741
115,-0.849414,0.030731,4.571938,0.09875,0.996753
116,-0.85246,0.03078,4.67866,0.084964,0.996765
117,-0.853944,0.028227,4.701403,0.076552,0.996778
118,-0.855364,0.024356,4.854084,0.081721,0.99679
119,-0.855045,0.026917,4.929718,0.094536,0.996803
120,-0.845221,0.025979,4.884114,0.090238,0.996816
121,-0.854067,0.0299,4.796391,0.08787,0.996828
122,-0.852032,0.030245,4.809657,0.080339,0.996841
123,-0.858009,0.028575,4.770796,0.106513,0.996854
124,-0.857832,0.023529,4.802426,0.050413,0.996867
125,-0.857417,0.024414,4.794918,0.058081,0.99688
126,-0.858454,0.022816,4.779434,0.091382,0.996893
127,-0.862285,0.019545,4.865469,0.068058,0.996906
128,-0.867197,0.020658,4.902083,0.076845,0.996919
129,-0.867359,0.023981,4.834457,0.069476,0.996933
130,-0.875987,0.023376,4.937298,0.07146,0.996946
131,-0.872648,0.020643,4.970666,0.07347,0.996959
132,-0.876313,0.022428,5.010078,0.065702,0.996973
133,-0.875111,0.021677,5.019586,0.079616,0.996986
134,-0.87453,0.023536,5.040153,0.087776,0.997
135,-0.877965,0.021072,5.114688,0.090039,0.997014
136,-0.879088,0.025954,5.139795,0.079449,0.997027
137,-0.879354,0.022661,5.185544,0.072583,0.997041
138,-0.883271,0.021108,5.215015,0.055748,0.997055
139,-0.885933,0.020014,5.251863,0.071778,0.997069
140,-0.888131,0.017973,5.272301,0.077253,0.997083
141,-0.894523,0.018929,5.364074,0.086373,0.997097
142,-0.89155,0.018814,5.37184,0.057771,0.997111
143,-0.888598,0.021634,5.404314,0.066811,0.997125
144,-0.892874,0.020718,5.435891,0.064168,0.997139
145,-0.894278,0.018056,5.448017,0.069556,0.997154
146,-0.896233,0.021453,5.448608,0.072984,0.997168
147,-0.900403,0.018334,5.548841,0.057714,0.997182
148,-0.898786,0.020677,5.588269,0.063798,0.997197
149,-0.900289,0.019688,5.62287,0.0638,0.997211
150,-0.902638,0.016639,5.681416,0.066053,0.997226
151,-0.898693,0.022382,5.628934,0.07702,0.99724
152,-0.89912,0.019734,5.69691,0.07694,0.997255
153,-0.901689,0.017153,5.676819,0.051008,0.997269
154,-0.903922,0.015425,5.74723,0.072842,0.997284
155,-0.905719,0.019596,5.756304,0.06876,0.997299
156,-0.902327,0.016354,5.745246,0.0569,0.997313
157,-0.902909,0.018088,5.765785,0.07869,0.997328
158,-0.910987,0.013769,5.809073,0.069642,0.997343
159,-0.9094,0.019949,5.84621,0.063183,0.997358
160,-0.912503,0.015319,5.916027,0.062409,0.997373
161,-0.91075,0.018341,5.901727,0.064101,0.997388
162,-0.911866,0.018893,5.942583,0.062746,0.997403
163,-0.913762,0.016534,5.982336,0.063021,0.997418
164,-0.916636,0.016641,6.004589,0.057073,0.997433
165,-0.911863,0.01633,6.03124,0.052179,0.997448
166,-0.914776,0.016141,6.075479,0.048051,0.997463
167,-0.915593,0.014049,6.057005,0.054237,0.997479
168,-0.913506,0.016258,6.069064,0.057287,0.997494
169,-0.914883,0.016092,6.109787,0.074216,0.997509
170,-0.915135,0.016649,6.091801,0.060251,0.997524
171,-0.918199,0.015868,6.12052,0.054484,0.99754
172,-0.918874,0.019226,6.102864,0.053661,0.997555
173,-0.916292,0.014732,6.132006,0.070219,0.99757
174,-0.921046,0.013245,6.194015,0.071297,0.997586
175,-0.915374,0.019333,6.202321,0.082622,0.997601
176,-0.923461,0.014245,6.266477,0.059664,0.997617
177,-0.922436,0.01496,6.315016,0.064715,0.997632
178,-0.920488,0.013077,6.280724,0.062833,0.997648
179,-0.919257,0.016327,6.280926,0.056986,0.997663
180,-0.926423,0.012906,6.314089,0.056915,0.997679
181,-0.921886,0.016392,6.380482,0.042795,0.997694
182,-0.922913,0.015469,6.386256,0.059892,0.99771
183,-0.926564,0.012835,6.419327,0.059576,0.997725
184,-0.921776,0.017428,6.422106,0.052745,0.997741
185,-0.924227,0.01334,6.441209,0.060152,0.997757
186,-0.925876,0.012942,6.448977,0.060732,0.997772
187,-0.930338,0.011589,6.470823,0.067925,0.997788
188,-0.927989,0.015481,6.542422,0.052242,0.997803
189,-0.924968,0.014159,6.477512,0.053328,0.997819
190,-0.925354,0.013249,6.572168,0.095248,0.997835
191,-0.928545,0.012909,6.574071,0.052605,0.997851
192,-0.930234,0.014369,6.587864,0.052453,0.997866
193,-0.926832,0.01479,6.618792,0.059367,0.997882
194,-0.92731,0.014357,6.609371,0.058852,0.997898
195,-0.928641,0.014974,6.613516,0.072042,0.997913
196,-0.933032,0.01178,6.642075,0.068965,0.997929
197,-0.930843,0.01571,6.645146,0.059549,0.997945
198,-0.929001,0.014362,6.670568,0.059042,0.997961
199,-0.930435,0.015543,6.641876,0.062563,0.997976
200,-0.926,0.016375,6.62393,0.081353,0.997992
201,-0.929429,0.012006,6.681763,0.062873,0.998008
202,-0.929512,0.013861,6.681319,0.05121,0.998024
203,-0.930713,0.011447,6.69078,0.053511,0.998039
204,-0.931387,0.011419,6.689013,0.075136,0.998055
205,-0.929956,0.013838,6.708851,0.051532,0.998071
206,-0.931567,0.01453,6.739345,0.053064,0.998087
207,-0.933209,0.014954,6.751323,0.067693,0.998102
208,-0.933208,0.014999,6.80169,0.054001,0.998118
209,-0.928977,0.012729,6.82235,0.053177,0.998134
210,-0.93205,0.01438,6.806832,0.064942,0.998149
211,-0.929648,0.013207,6.797913,0.074039,0.998165
212,-0.929621,0.013438,6.914197,0.063276,0.998181
213,-0.931825,0.01359,6.866849,0.045638,0.998197
214,-0.933799,0.015626,6.830584,0.054577,0.998212
215,-0.933865,0.015372,6.850203,0.060383,0.998228
216,-0.93046,0.014407,6.85345,0.065609,0.998243
217,-0.931032,0.012087,6.897095,0.057956,0.998259
218,-0.929876,0.015472,6.898386,0.062303,0.998275
219,-0.928729,0.015933,6.910097,0.087195,0.99829
220,-0.930835,0.016858,6.945664,0.065752,0.998306
221,-0.93362,0.015512,6.982123,0.071679,0.998321
222,-0.935919,0.012239,6.96435,0.055035,0.998337
223,-0.934489,0.012016,6.967435,0.072005,0.998352
224,-0.934274,0.01151,6.971377,0.064373,0.998368
225,-0.933478,0.01636,6.993113,0.058176,0.998383
226,-0.933366,0.010743,7.056326,0.074849,0.998399
227,-0.937142,0.014108,7.062264,0.073528,0.998414
228,-0.935508,0.011196,7.106936,0.067336,0.99843
229,-0.933314,0.014343,7.085327,0.063335,0.998445
230,-0.93561,0.012699,7.090036,0.073848,0.99846
231,-0.938913,0.012402,7.150469,0.08813,0.998476
232,-0.933344,0.01311,7.133368,0.05722,0.998491
233,-0.935386,0.011784,7.124923,0.087089,0.998506
234,-0.936101,0.016461,7.180479,0.066802,0.998521
235,-0.937975,0.010651,7.227092,0.082534,0.998537
236,-0.937648,0.015243,7.223698,0.073318,0.998552
237,-0.934884,0.014253,7.193758,0.066882,0.998567
238,-0.93401,0.012877,7.217733,0.069146,0.998582
239,-0.938472,0.010941,7.264845,0.063868,0.998597
240,-0.935857,0.013579,7.300599,0.070804,0.998612
241,-0.935785,0.013788,7.3117,0.072215,0.998627
242,-0.935152,0.011724,7.341138,0.071399,0.998642
243,-0.934703,0.013827,7.316613,0.075707,0.998657
244,-0.936208,0.013002,7.295682,0.075799,0.998672
245,-0.939064,0.013039,7.335534,0.06419,0.998687
246,-0.938989,0.010109,7.342301,0.067389,0.998701
247,-0.936131,0.01112,7.352552,0.073889,0.998716
248,-0.938187,0.011097,7.388877,0.07552,0.998731
249,-0.938969,0.012555,7.416771,0.076236,0.998745
250,-0.938638,0.013554,7.474233,0.071095,0.99876
251,-0.936943,0.014955,7.471249,0.054673,0.998774
252,-0.938291,0.012893,7.469105,0.063408,0.998789
253,-0.939918,0.012493,7.459767,0.051456,0.998803
254,-0.941518,0.013342,7.482967,0.0636,0.998818
255,-0.94134,0.01233,7.496323,0.074871,0.998832
256,-0.940017,0.011271,7.519979,0.066978,0.998846
257,-0.936544,0.014141,7.555208,0.067278,0.998861
258,-0.940049,0.012643,7.539964,0.053011,0.998875
259,-0.938932,0.01207,7.544108,0.077067,0.998889
260,-0.940293,0.012811,7.516762,0.072561,0.998903
261,-0.938938,0.014277,7.576413,0.048906,0.998917
262,-0.936376,0.012553,7.568031,0.063087,0.998931
263,-0.936394,0.012664,7.600568,0.064659,0.998945
264,-0.940405,0.010439,7.617078,0.06696,0.998959
265,-0.938054,0.011618,7.658291,0.083438,0.998973
266,-0.940142,0.014262,7.668738,0.070617,0.998986
267,-0.939184,0.015052,7.606814,0.069889,0.999
268,-0.939448,0.013127,7.641682,0.057062,0.999014
269,-0.937089,0.012915,7.657155,0.076101,0.999027
270,-0.940805,0.013029,7.669664,0.075174,0.999041
271,-0.93858,0.014102,7.652994,0.068671,0.999054
272,-0.940935,0.012267,7.70418,0.061503,0.999067
273,-0.938917,0.01287,7.704199,0.054877,0.999081
274,-0.945586,0.009284,7.750034,0.054763,0.999094
275,-0.938129,0.014987,7.732726,0.078772,0.999107
276,-0.936602,0.014476,7.749383,0.069881,0.99912
277,-0.942156,0.011129,7.799333,0.066329,0.999133
278,-0.941732,0.013612,7.849604,0.060583,0.999146
279,-0.935497,0.015908,7.814534,0.075716,0.999159
280,-0.93978,0.013178,7.805919,0.054786,0.999172
281,-0.940275,0.013512,7.820299,0.066156,0.999184
282,-0.940626,0.012324,7.843807,0.096859,0.999197
283,-0.941109,0.010982,7.885477,0.073861,0.99921
284,-0.942223,0.011717,7.911345,0.064401,0.999222
285,-0.9393,0.013258,7.909315,0.075981,0.999235
286,-0.942249,0.012617,7.912527,0.071608,0.999247
287,-0.938217,0.013661,7.895232,0.063078,0.999259
288,-0.936967,0.015172,7.910926,0.084263,0.999271
289,-0.939501,0.013185,7.92169,0.07343,0.999284
290,-0.940866,0.012113,7.945918,0.062102,0.999296
291,-0.940824,0.010693,7.958382,0.067396,0.999308
292,-0.937673,0.014511,7.950446,0.074127,0.999319
293,-0.941147,0.013853,7.982822,0.056908,0.999331
294,-0.938095,0.013939,8.000133,0.077649,0.999343
295,-0.94047,0.012122,8.017928,0.086195,0.999355
296,-0.942443,0.011604,8.062017,0.076765,0.999366
297,-0.941174,0.011934,8.024856,0.068006,0.999378
298,-0.940939,0.015424,8.044599,0.067923,0.999389
299,-0.940146,0.013453,8.084713,0.088901,0.9994
300,-0.941787,0.012976,8.081408,0.068793,0.999411
301,-0.940526,0.014582,8.096017,0.078154,0.999423
302,-0.943971,0.01311,8.098786,0.062894,0.999434
303,-0.938697,0.014158,8.157288,0.073756,0.999445
304,-0.943946,0.010509,8.151578,0.06915,0.999455
305,-0.938932,0.012314,8.165319,0.070735,0.999466
306,-0.939665,0.015511,8.148354,0.068247,0.999477
307,-0.942375,0.010984,8.15091,0.069452,0.999487
308,-0.9416,0.014443,8.173431,0.084738,0.999498
309,-0.943552,0.012644,8.204164,0.074943,0.999508
310,-0.943217,0.010817,8.23283,0.08042,0.999519
311,-0.941603,0.013522,8.219919,0.069249,0.999529
312,-0.941892,0.013423,8.245549,0.074532,0.999539
313,-0.939465,0.011411,8.278315,0.070496,0.999549
314,-0.941933,0.012188,8.230755,0.065143,0.999559
315,-0.941626,0.012334,8.248363,0.079254,0.999569
316,-0.944094,0.009732,8.28896,0.079821,0.999578
317,-0.942217,0.014158,8.319791,0.064334,0.999588
318,-0.943427,0.013288,8.324718,0.05963,0.999597
319,-0.943457,0.01354,8.306694,0.073577,0.999607
320,-0.945931,0.009967,8.372958,0.071958,0.999616
321,-0.942661,0.011748,8.429756,0.07157,0.999625
322,-0.943339,0.011438,8.384832,0.085276,0.999635
323,-0.940417,0.010767,8.387877,0.073755,0.999644
324,-0.941642,0.013368,8.383308,0.07855,0.999652
325,-0.945089,0.012014,8.372119,0.078204,0.999661
326,-0.942021,0.013002,8.38876,0.096158,0.99967
327,-0.940475,0.011453,8.412284,0.085022,0.999679
328,-0.943555,0.012919,8.443921,0.087171,0.999687
329,-0.942065,0.010493,8.43517,0.064803,0.999696
330,-0.942777,0.012733,8.463629,0.090247,0.999704
331,-0.941629,0.014023,8.493529,0.0696,0.999712
332,-0.94075,0.013629,8.485251,0.083413,0.99972
333,-0.941655,0.011494,8.521829,0.060679,0.999728
334,-0.944576,0.011418,8.513162,0.074855,0.999736
335,-0.942077,0.011959,8.503733,0.072224,0.999744
336,-0.945064,0.01084,8.472528,0.068738,0.999751
337,-0.942507,0.015552,8.513518,0.068531,0.999759
338,-0.942872,0.012412,8.524784,0.076732,0.999766
339,-0.939203,0.015109,8.532223,0.087884,0.999774
340,-0.943826,0.01249,8.532372,0.072872,0.999781
341,-0.942083,0.013139,8.560614,0.089445,0.999788
342,-0.939231,0.015199,8.570518,0.082648,0.999795
343,-0.941904,0.013581,8.552356,0.077891,0.999802
344,-0.940056,0.015728,8.589132,0.091215,0.999809
345,-0.940685,0.012626,8.605963,0.074235,0.999815
346,-0.944906,0.012616,8.627895,0.076432,0.999822
347,-0.942674,0.01106,8.64257,0.070491,0.999828
348,-0.942625,0.012423,8.653784,0.083909,0.999835
349,-0.941566,0.013902,8.681912,0.081168,0.999841
350,-0.943447,0.010825,8.668926,0.078649,0.999847
351,-0.942083,0.013764,8.682446,0.083779,0.999853
352,-0.945086,0.012271,8.680469,0.084256,0.999859
353,-0.943722,0.010099,8.673663,0.072194,0.999865
354,-0.944068,0.012122,8.707956,0.072709,0.99987
355,-0.943129,0.01278,8.72403,0.081211,0.999876
356,-0.945248,0.012439,8.754388,0.083233,0.999881
357,-0.941355,0.011692,8.808045,0.081148,0.999886
358,-0.941353,0.015035,8.835908,0.104736,0.999892
359,-0.944391,0.010991,8.858024,0.077758,0.999897
360,-0.943585,0.011509,8.857833,0.071051,0.999902
361,-0.943137,0.013018,8.859513,0.080682,0.999906
362,-0.943037,0.011417,8.85012,0.073821,0.999911
363,-0.945897,0.012272,8.88257,0.072838,0.999916
364,-0.942962,0.013277,8.888476,0.079546,0.99992
365,-0.944049,0.011512,8.908916,0.067395,0.999925
366,-0.944238,0.010656,8.928585,0.107788,0.999929
367,-0.942439,0.013528,8.937288,0.085644,0.999933
368,-0.942132,0.01439,8.937596,0.076806,0.999937
369,-0.94393,0.012266,8.939322,0.078132,0.999941
370,-0.94189,0.012713,8.976327,0.078577,0.999944
371,-0.94121,0.016105,8.993145,0.088429,0.999948
372,-0.944833,0.010987,9.01163,0.075556,0.999952
373,-0.943458,0.011807,9.013211,0.097913,0.999955
374,-0.941995,0.015678,9.026648,0.093989,0.999958
375,-0.940832,0.01558,9.027728,0.098712,0.999961
376,-0.944005,0.012707,9.069257,0.092114,0.999964
377,-0.942266,0.013586,9.073489,0.082566,0.999967
378,-0.943451,0.01277,9.090839,0.080217,0.99997
379,-0.945293,0.01042,9.094948,0.075445,0.999973
380,-0.943913,0.009882,9.062989,0.075059,0.999975
381,-0.945028,0.013486,9.103748,0.070363,0.999978
382,-0.946811,0.011633,9.123895,0.076379,0.99998
383,-0.945041,0.012377,9.144976,0.074985,0.999982
384,-0.946016,0.013567,9.166886,0.066544,0.999984
385,-0.945229,0.013127,9.162581,0.080143,0.999986
386,-0.941886,0.012669,9.16901,0.112729,0.999988
387,-0.945123,0.012405,9.234864,0.089706,0.99999
388,-0.944842,0.012208,9.207684,0.087762,0.999991
389,-0.944099,0.011855,9.222774,0.102463,0.999993
390,-0.943441,0.010978,9.248768,0.095314,0.999994
391,-0.941442,0.012097,9.247834,0.083828,0.999995
392,-0.941923,0.01145,9.282661,0.099789,0.999996
393,-0.942838,0.012775,9.260257,0.080832,0.999997
394,-0.944019,0.014991,9.289345,0.10396,0.999998
395,-0.944144,0.013715,9.316351,0.084797,0.999998
396,-0.944155,0.011907,9.306293,0.090918,0.999999
397,-0.945199,0.011598,9.320534,0.086794,0.999999
398,-0.943111,0.014053,9.349044,0.090955,1.0
399,-0.944706,0.01191,9.338012,0.083083,1.0
400,-0.943607,0.010641,9.352067,0.081154,1.0
